date,rainfall_mm,station,sta. ID,elevation (m),lat,long
12/15/2005,133,Cikao,32140303a,36,-6.5113,107.40296
12/16/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/17/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/18/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/19/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/20/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/21/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/22/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/23/2005,13,Cikao,32140303a,36,-6.5113,107.40296
12/24/2005,12,Cikao,32140303a,36,-6.5113,107.40296
12/25/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/26/2005,9,Cikao,32140303a,36,-6.5113,107.40296
12/27/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/28/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/29/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/30/2005,0,Cikao,32140303a,36,-6.5113,107.40296
12/31/2005,0,Cikao,32140303a,36,-6.5113,107.40296
